time,S_su,S_aa,S_fa,S_va,S_bu,S_pro,S_ac,S_h2,S_ch4,S_IC,S_IN,S_I,X_xc,X_ch,X_pr,X_li,X_su,X_aa,X_fa,X_c4,X_pro,X_ac,X_h2,X_I,S_cation,S_anion,q_ad,T,S_H_ion,S_va_ion,S_bu_ion,S_pro_ion,S_ac_ion,S_hco3_ion,S_co2,S_nh3,S_nh4_ion,S_gas_h2,S_gas_ch4,S_gas_co2
680,73.70586471,10.95844706,3.37114893,0.073496746,0.111957841,0.296292427,1.484415466,0,0,0,0.018369086,-42.99199326,0,488.638021,72.64976681,22.3492601,0,0,0,0,0,0,0,-280.5829686,0,0,177.739,315.85,0,0,0,0,0,0,0,0,0,0,0,0
681,73.69142286,10.96399212,3.388374227,0.071733978,0.108170006,0.28849088,1.489102585,0,0,0,0.018496266,-42.93584033,0,489.0380187,72.76028571,22.48625083,0,0,0,0,0,0,0,-280.4874695,0,0,178.775,315.105,0,0,0,0,0,0,0,0,0,0,0,0
682,85.84223841,13.57003577,4.980973197,0.10586455,0.171741224,0.37286544,1.904119702,0,0,0,0.024380153,-52.959906,0,559.9963414,88.52483956,32.49363971,0,0,0,0,0,0,0,-339.6782821,0,0,92.037,314.9,0,0,0,0,0,0,0,0,0,0,0,0
683,85.03174018,13.46207054,5.126058101,0.094177192,0.148397932,0.322415176,1.915662666,0,0,0,0.025496733,-52.1261978,0,560.4210545,88.72484263,33.78445367,0,0,0,0,0,0,0,-337.6966601,0,0,103.53,314.75,0,0,0,0,0,0,0,0,0,0,0,0
684,78.25868384,12.01136639,4.221589953,0.073687457,0.111683878,0.272881431,1.688769233,0,0,0,0.022206355,-46.46269853,0,520.8514477,79.94176831,28.09683387,0,0,0,0,0,0,0,-304.1371061,0,0,127.983,314.75,0,0,0,0,0,0,0,0,0,0,0,0
685,74.42873546,11.05651117,3.263032999,0.080028269,0.125729798,0.326831154,1.480947908,0,0,0,0.017607156,-43.59991544,0,488.5009019,72.56761311,21.41638647,0,0,0,0,0,0,0,-281.7531883,0,0,185.749,314.6,0,0,0,0,0,0,0,0,0,0,0,0
686,74.08593264,11.02281855,3.359595014,0.07585419,0.116894062,0.30647857,1.489334723,0,0,0,0.018220016,-43.30540031,0,489.5890133,72.84312506,22.20152665,0,0,0,0,0,0,0,-281.7327049,0,0,181.745,314.7,0,0,0,0,0,0,0,0,0,0,0,0
687,73.69857195,10.9045299,3.197504251,0.079406036,0.124157479,0.325068565,1.457792316,0,0,0,0.017376781,-43.08754816,0,485.338607,71.81128769,21.0570194,0,0,0,0,0,0,0,-279.4020145,0,0,173.813,314.95,0,0,0,0,0,0,0,0,0,0,0,0
688,72.76140433,10.74790802,3.207255003,0.070764611,0.106537562,0.290351486,1.446702438,0,0,0,0.017681631,-42.20525786,0,482.2453116,71.23458239,21.25692463,0,0,0,0,0,0,0,-275.4187761,0,0,165.415,315.15,0,0,0,0,0,0,0,0,0,0,0,0
689,84.93466463,13.41647206,4.997827872,0.095841452,0.151313101,0.33191969,1.900985605,0,0,0,0.024833809,-52.04415355,0,558.0741758,88.15466125,32.83887307,0,0,0,0,0,0,0,-336.1659212,0,0,62.386,314.75,0,0,0,0,0,0,0,0,0,0,0,0
690,84.01299001,13.21567615,4.880083258,0.093039887,0.149203498,0.330218769,1.868147842,0,0,0,0.024387479,-51.31420011,0,552.7913003,86.95691942,32.11012451,0,0,0,0,0,0,0,-331.9452101,0,0,89.218,314.8,0,0,0,0,0,0,0,0,0,0,0,0
691,84.11076935,13.28021627,5.071560296,0.089470667,0.140296031,0.307035663,1.896558214,0,0,0,0.025467936,-51.3737537,0,557.3437215,87.99878084,33.60571198,0,0,0,0,0,0,0,-334.6117587,0,0,136.755,314.4,0,0,0,0,0,0,0,0,0,0,0,0
692,83.78226418,13.23758814,5.13551747,0.084821211,0.130852169,0.286319765,1.902223089,0,0,0,0.025964349,-51.04905168,0,557.8078089,88.13356987,34.19138615,0,0,0,0,0,0,0,-334.0443282,0,0,149.836,314.1,0,0,0,0,0,0,0,0,0,0,0,0
693,83.7477798,13.25618325,5.239104453,0.082155869,0.124806273,0.271195044,1.916367321,0,0,0,0.026590283,-51.00484865,0,560.0371577,88.6465911,35.03487703,0,0,0,0,0,0,0,-335.1891604,0,0,124.875,313.7,0,0,0,0,0,0,0,0,0,0,0,0
694,83.57028061,13.1882041,5.086752435,0.084178604,0.129880847,0.285707307,1.893710924,0,0,0,0.02575762,-50.86589035,0,556.3339338,87.79491242,33.86291122,0,0,0,0,0,0,0,-332.8166329,0,0,133.465,313.65,0,0,0,0,0,0,0,0,0,0,0,0
695,83.57135254,13.1881042,5.079909728,0.083571431,0.128793703,0.283934733,1.893160583,0,0,0,0.025727516,-50.83429042,0,555.9343489,87.73006419,33.79263613,0,0,0,0,0,0,0,-332.3680415,0,0,129.045,314.2,0,0,0,0,0,0,0,0,0,0,0,0
696,83.74261158,13.21645061,5.071371385,0.085285586,0.13219063,0.291008397,1.893593657,0,0,0,0.025614463,-50.99346361,0,556.1606924,87.77455331,33.68055245,0,0,0,0,0,0,0,-332.8717579,0,0,127.649,315.2,0,0,0,0,0,0,0,0,0,0,0,0
697,84.29107745,13.28781609,4.960077644,0.092359404,0.146667239,0.323280739,1.884094298,0,0,0,0.024780942,-51.50401013,0,555.0902162,87.5055454,32.66408089,0,0,0,0,0,0,0,-333.4306925,0,0,112.988,315.65,0,0,0,0,0,0,0,0,0,0,0,0
698,83.91624634,13.25463455,5.10492603,0.08649135,0.134200651,0.293982993,1.899751908,0,0,0,0.025742027,-51.16810847,0,557.4737581,88.05340153,33.91312675,0,0,0,0,0,0,0,-334.1027977,0,0,118.081,315.55,0,0,0,0,0,0,0,0,0,0,0,0
699,74.36806146,11.11582132,3.512626381,0.074065174,0.112400531,0.293237581,1.516325119,0,0,0,0.019019148,-43.51098092,0,493.7265277,73.79748448,23.32018332,0,0,0,0,0,0,0,-284.3260589,0,0,184.048,314.85,0,0,0,0,0,0,0,0,0,0,0,0
700,76.57298009,11.66110266,4.061041356,0.071460306,0.106495452,0.266148167,1.635238859,0,0,0,0.021665307,-45.19901848,0,512.6407446,78.06874361,27.18785742,0,0,0,0,0,0,0,-297.6542949,0,0,102.024,314.75,0,0,0,0,0,0,0,0,0,0,0,0
701,74.53083059,11.22020151,3.774516424,0.066727786,0.097514165,0.25613355,1.560228475,0,0,0,0.020520723,-43.5577867,0,500.1614536,75.2965216,25.33002257,0,0,0,0,0,0,0,-287.6084892,0,0,141.503,314.85,0,0,0,0,0,0,0,0,0,0,0,0
702,76.98932272,11.70905448,3.964926765,0.077084161,0.117496574,0.291058339,1.626602807,0,0,0,0.020985521,-45.56741897,0,511.5047949,77.79309261,26.34234177,0,0,0,0,0,0,0,-297.8411791,0,0,176.457,314.55,0,0,0,0,0,0,0,0,0,0,0,0
703,83.84236796,13.24770604,5.124086799,0.084857105,0.130408487,0.285966528,1.903266402,0,0,0,0.025901201,-51.07601267,0,557.8116847,88.13831723,34.0910635,0,0,0,0,0,0,0,-333.9836338,0,0,128.605,314.5,0,0,0,0,0,0,0,0,0,0,0,0
704,83.9405948,13.26790223,5.135967348,0.085535296,0.131592952,0.287992428,1.905876277,0,0,0,0.025934237,-51.1686536,0,558.351402,88.25469762,34.16314331,0,0,0,0,0,0,0,-334.5206779,0,0,129.093,314.5,0,0,0,0,0,0,0,0,0,0,0,0
705,76.79797755,11.68375514,3.998512667,0.074770704,0.113304105,0.281619288,1.628548367,0,0,0,0.021230288,-45.40236994,0,511.7324879,77.85305392,26.643525,0,0,0,0,0,0,0,-297.6188865,0,0,173.257,314.7,0,0,0,0,0,0,0,0,0,0,0,0
706,76.86774444,11.6995339,4.008339223,0.074543142,0.112927732,0.280656987,1.631548455,0,0,0,0.021275402,-45.44711673,0,512.1417097,77.94972181,26.70610043,0,0,0,0,0,0,0,-297.8759151,0,0,175.752,314.55,0,0,0,0,0,0,0,0,0,0,0,0
707,75.42367909,11.34575004,3.648782287,0.074184251,0.113409934,0.291837211,1.556446796,0,0,0,0.019580451,-44.28349047,0,499.7757339,75.17971306,24.17772333,0,0,0,0,0,0,0,-288.7730285,0,0,129.474,314.3,0,0,0,0,0,0,0,0,0,0,0,0
708,76.31228525,11.52057216,3.727087479,0.080245945,0.124776201,0.312013045,1.578718187,0,0,0,0.019766243,-45.08720726,0,504.1840727,76.11473002,24.62432016,0,0,0,0,0,0,0,-293.1459326,0,0,143.333,314.25,0,0,0,0,0,0,0,0,0,0,0,0
709,75.65752121,11.38433939,3.652264557,0.078069335,0.120236635,0.304988867,1.558724483,0,0,0,0.019511617,-44.55664608,0,500.879496,75.36834518,24.17928055,0,0,0,0,0,0,0,-290.3032439,0,0,145.256,314.45,0,0,0,0,0,0,0,0,0,0,0,0
710,85.87626991,13.5596957,4.896202726,0.105785078,0.172427353,0.37714747,1.894047599,0,0,0,0.023923337,-52.90516566,0,557.5321318,88.03323734,31.78748153,0,0,0,0,0,0,0,-337.7268573,0,0,93.747,314.35,0,0,0,0,0,0,0,0,0,0,0,0
711,83.67007121,13.20949844,5.083865699,0.083132695,0.127388319,0.281344846,1.896771985,0,0,0,0.025745252,-50.87424377,0,556.1809782,87.80764326,33.79403599,0,0,0,0,0,0,0,-332.3802828,0,0,136.86,314.55,0,0,0,0,0,0,0,0,0,0,0,0
712,76.36042186,11.51699644,3.674117526,0.08110412,0.126278083,0.316672484,1.573761687,0,0,0,0.019475858,-45.11117878,0,503.3041423,75.9104242,24.21671496,0,0,0,0,0,0,0,-292.61952,0,0,151.409,314.9,0,0,0,0,0,0,0,0,0,0,0,0
713,75.62997245,11.3728262,3.627657353,0.078038636,0.120799256,0.306825064,1.554575712,0,0,0,0.019379838,-44.52823164,0,500.1663978,75.21231767,23.99091593,0,0,0,0,0,0,0,-289.8196135,0,0,147.817,314.35,0,0,0,0,0,0,0,0,0,0,0,0
714,74.28264799,11.14174451,3.652355584,0.068680107,0.10164633,0.267955589,1.536780963,0,0,0,0.019861128,-43.37320931,0,496.4085302,74.45691782,24.40759069,0,0,0,0,0,0,0,-285.2366562,0,0,130.887,314.7,0,0,0,0,0,0,0,0,0,0,0,0
715,74.47061983,11.12194621,3.475168922,0.076197044,0.116998824,0.303328985,1.511496633,0,0,0,0.018769787,-43.62640426,0,493.2587031,73.66659198,23.01790047,0,0,0,0,0,0,0,-284.4357517,0,0,182.97,314.5,0,0,0,0,0,0,0,0,0,0,0,0
716,77.96529948,11.93435227,4.161339714,0.078439803,0.120066374,0.29062357,1.669111111,0,0,0,0.021850093,-46.36888426,0,518.6684801,79.39394054,27.68354331,0,0,0,0,0,0,0,-303.4238541,0,0,202.909,314.25,0,0,0,0,0,0,0,0,0,0,0,0
717,83.80690645,13.26300995,5.236170497,0.084021943,0.128983919,0.27933024,1.91431417,0,0,0,0.026517733,-51.1120693,0,560.1955058,88.65472885,35.00044691,0,0,0,0,0,0,0,-335.7614922,0,0,142.528,314.6,0,0,0,0,0,0,0,0,0,0,0,0
718,84.45328035,13.35605962,5.148321682,0.092261744,0.145633561,0.315192049,1.907989432,0,0,0,0.025753747,-51.74273976,0,559.9898976,88.56089936,34.13731379,0,0,0,0,0,0,0,-337.2350224,0,0,125.342,313.75,0,0,0,0,0,0,0,0,0,0,0,0
719,76.13000098,11.50917314,3.796283824,0.076284099,0.116880715,0.294369389,1.587886447,0,0,0,0.020227356,-44.89595236,0,505.3162216,76.39264167,25.19800044,0,0,0,0,0,0,0,-293.2249284,0,0,161.442,313.8,0,0,0,0,0,0,0,0,0,0,0,0
720,64.5208844,8.828043956,1.660595458,0.06117648,0.0909091,0.3027028,1.06667,0,0,0,0.010708931,-36.00952381,0,424.9768486,58.14728571,10.93777048,0,0,0,0,0,0,0,-234.0619048,0,0,54.98,315.95,0,0,0,0,0,0,0,0,0,0,0,0
721,64.5208844,8.828043956,1.660595458,0.06117648,0.0909091,0.3027028,1.06667,0,0,0,0.010708931,-36.00952381,0,424.9768486,58.14728571,10.93777048,0,0,0,0,0,0,0,-234.0619048,0,0,60.02,315.35,0,0,0,0,0,0,0,0,0,0,0,0
722,70.57559798,10.25203756,2.822332933,0.066091536,0.099021402,0.286268289,1.353404794,0,0,0,0.01600079,-40.48166401,0,467.4098868,67.89745822,18.69181919,0,0,0,0,0,0,0,-264.0971482,0,0,124.704,316.8,0,0,0,0,0,0,0,0,0,0,0,0
723,78.05626403,11.91175281,4.012339201,0.082686002,0.12879665,0.312379093,1.649508524,0,0,0,0.02097391,-46.46758565,0,515.7122728,78.70011701,26.50924425,0,0,0,0,0,0,0,-302.0381678,0,0,200.68,316.65,0,0,0,0,0,0,0,0,0,0,0,0
724,84.19540309,13.28935585,5.031397157,0.089534369,0.140132646,0.30827951,1.89443779,0,0,0,0.025242743,-51.39118573,0,556.5397657,87.84392878,33.25802232,0,0,0,0,0,0,0,-333.915825,0,0,123.568,316.45,0,0,0,0,0,0,0,0,0,0,0,0
725,83.89305737,13.23664136,5.030698381,0.086120877,0.133660154,0.295508598,1.891556928,0,0,0,0.025355146,-51.07850738,0,555.4803249,87.64365103,33.30971666,0,0,0,0,0,0,0,-332.4351452,0,0,136.305,315.95,0,0,0,0,0,0,0,0,0,0,0,0
726,77.48307081,11.80150124,3.996873298,0.081361646,0.126465752,0.307357908,1.638454914,0,0,0,0.021014241,-46.08877994,0,514.7215848,78.39760815,26.55130904,0,0,0,0,0,0,0,-301.208741,0,0,196.736,316.2,0,0,0,0,0,0,0,0,0,0,0,0
727,75.4917358,11.40350536,3.829551609,0.072433178,0.108876385,0.276988192,1.583431203,0,0,0,0.020578583,-44.40687845,0,504.7998737,76.2532217,25.6075337,0,0,0,0,0,0,0,-292.1605304,0,0,156.957,315.75,0,0,0,0,0,0,0,0,0,0,0,0
728,75.55652628,11.38467926,3.724498698,0.076283324,0.116772728,0.295710076,1.567531763,0,0,0,0.019939528,-44.49901798,0,502.5451885,75.72232426,24.77256422,0,0,0,0,0,0,0,-291.2532187,0,0,150.102,315.75,0,0,0,0,0,0,0,0,0,0,0,0
729,72.12969107,10.58489421,3.076662757,0.071685025,0.109248419,0.298682709,1.41068727,0,0,0,0.017055139,-41.90856975,0,479.0179868,70.2949734,20.4323182,0,0,0,0,0,0,0,-274.0922772,0,0,149.842,316,0,0,0,0,0,0,0,0,0,0,0,0
730,76.33400797,11.46465777,3.658259516,0.078761239,0.122662533,0.309831793,1.54627898,0,0,0,0.019357425,-45.49312764,0,505.2701588,75.88687671,24.21475585,0,0,0,0,0,0,0,-296.4296276,0,0,160.332,315.8,0,0,0,0,0,0,0,0,0,0,0,0
731,85.47140679,13.40982847,4.734452914,0.110181965,0.18268076,0.400594812,1.848302662,0,0,0,0.023040395,-53.04518699,0,556.0110266,87.23399757,30.79869777,0,0,0,0,0,0,0,-339.3953084,0,0,112.456,315.95,0,0,0,0,0,0,0,0,0,0,0,0
732,84.20008706,13.23058434,5.010469835,0.086697135,0.136181401,0.301414791,1.855946544,0,0,0,0.025022067,-51.87721388,0,557.9235493,87.66801593,33.20019268,0,0,0,0,0,0,0,-338.0059344,0,0,124.206,314.9,0,0,0,0,0,0,0,0,0,0,0,0
733,76.8957056,11.52181786,3.489014446,0.086202928,0.138024011,0.345496888,1.531229021,0,0,0,0.018287081,-45.91273852,0,502.2139493,75.25020555,22.78712069,0,0,0,0,0,0,0,-295.2493193,0,0,154.375,315,0,0,0,0,0,0,0,0,0,0,0,0
734,75.96176215,11.45020893,3.689698467,0.07783976,0.120460334,0.304475006,1.570074361,0,0,0,0.019663222,-44.77928345,0,502.617354,75.76277263,24.41368431,0,0,0,0,0,0,0,-291.5806678,0,0,158.166,314.9,0,0,0,0,0,0,0,0,0,0,0,0
735,71.98362958,10.56809805,3.088742153,0.068408211,0.102817886,0.286178464,1.411261759,0,0,0,0.017177744,-41.67051783,0,477.8049628,70.14775057,20.50211052,0,0,0,0,0,0,0,-272.3878462,0,0,158.172,314.85,0,0,0,0,0,0,0,0,0,0,0,0
736,73.00456654,10.7783775,3.180503724,0.072774114,0.111190425,0.300398099,1.443012234,0,0,0,0.017462832,-42.4375784,0,482.1968558,71.19143348,21.00730089,0,0,0,0,0,0,0,-276.0075644,0,0,210.803,315,0,0,0,0,0,0,0,0,0,0,0,0
737,74.00881744,10.98659076,3.352335633,0.072942798,0.111275644,0.29594367,1.473767611,0,0,0,0.018194518,-43.38360153,0,489.7181235,72.69853506,22.18248544,0,0,0,0,0,0,0,-282.6500262,0,0,181.242,314.6,0,0,0,0,0,0,0,0,0,0,0,0
738,83.84595832,13.16961237,4.996273929,0.080801268,0.123839543,0.277875879,1.854062402,0,0,0,0.025132409,-51.4437865,0,556.5044482,87.40967381,33.1613917,0,0,0,0,0,0,0,-335.7235716,0,0,133.88,314.4,0,0,0,0,0,0,0,0,0,0,0,0
739,84.2478995,13.21435487,4.909698193,0.087264929,0.13708707,0.306555645,1.843542578,0,0,0,0.024474604,-51.9057681,0,556.1394381,87.23094503,32.41002815,0,0,0,0,0,0,0,-336.9530346,0,0,148.097,314.45,0,0,0,0,0,0,0,0,0,0,0,0
740,77.77683749,11.78511354,3.907582447,0.076813415,0.118871932,0.296319955,1.600625118,0,0,0,0.020447325,-46.62253494,0,514.7074492,77.99090226,25.85939284,0,0,0,0,0,0,0,-303.6611053,0,0,201.459,314.3,0,0,0,0,0,0,0,0,0,0,0,0
741,77.23846793,11.63382533,3.71643853,0.079176951,0.123849715,0.311509074,1.562027069,0,0,0,0.01948661,-46.22684151,0,508.6934675,76.62051185,24.47650832,0,0,0,0,0,0,0,-299.7102696,0,0,173.552,314.45,0,0,0,0,0,0,0,0,0,0,0,0
742,77.72229828,11.77300967,3.894985968,0.076963175,0.119183956,0.297264236,1.59860523,0,0,0,0.020389584,-46.57129198,0,514.2277553,77.8928116,25.7700806,0,0,0,0,0,0,0,-303.2592959,0,0,202.152,314.2,0,0,0,0,0,0,0,0,0,0,0,0
743,78.90711333,12.02857472,4.073525652,0.078696118,0.122438908,0.299041787,1.640076341,0,0,0,0.021103657,-47.57111335,0,521.8948915,79.55748772,26.94246613,0,0,0,0,0,0,0,-309.6265072,0,0,189.509,314,0,0,0,0,0,0,0,0,0,0,0,0
744,75.99704719,11.4012978,3.626539477,0.074785117,0.114954931,0.296015503,1.538119218,0,0,0,0.01929595,-45.10262434,0,502.7906644,75.43011612,23.99290842,0,0,0,0,0,0,0,-293.7421668,0,0,231.917,313.95,0,0,0,0,0,0,0,0,0,0,0,0
745,85.13052788,13.39709195,4.95477578,0.091237554,0.144790158,0.321593043,1.864859789,0,0,0,0.024475717,-52.48775923,0,557.6042531,87.75084139,32.45374035,0,0,0,0,0,0,0,-338.0825958,0,0,127.962,313.95,0,0,0,0,0,0,0,0,0,0,0,0
746,84.49838813,13.2012234,4.756624652,0.091419678,0.146438748,0.329663487,1.813464822,0,0,0,0.023508709,-52.33041761,0,554.4248198,86.61805354,31.20995352,0,0,0,0,0,0,0,-337.754441,0,0,162.94,314.05,0,0,0,0,0,0,0,0,0,0,0,0
747,75.02773192,11.13187053,3.332862888,0.075916173,0.118170522,0.310509346,1.471025682,0,0,0,0.017863267,-44.47880583,0,494.0844266,73.30734551,21.94809315,0,0,0,0,0,0,0,-288.4635964,0,0,195.351,314.25,0,0,0,0,0,0,0,0,0,0,0,0
748,75.08199347,11.13897478,3.313568787,0.07560971,0.117862355,0.310653092,1.470545951,0,0,0,0.017760583,-44.47906185,0,493.5849478,73.2270153,21.78322126,0,0,0,0,0,0,0,-287.9688579,0,0,203.089,314.1,0,0,0,0,0,0,0,0,0,0,0,0
749,72.54715461,10.64714465,3.011948496,0.077062938,0.119775945,0.321600851,1.410676615,0,0,0,0.016592809,-42.16802365,0,477.6683607,70.10342666,19.83141184,0,0,0,0,0,0,0,-273.4496302,0,0,201.206,314.35,0,0,0,0,0,0,0,0,0,0,0,0
750,72.82169469,10.57801845,2.742849517,0.080534405,0.128022516,0.345975289,1.352884428,0,0,0,0.015086862,-42.70655261,0,473.9666455,68.84799845,17.85208639,0,0,0,0,0,0,0,-273.9263243,0,0,190.093,314.55,0,0,0,0,0,0,0,0,0,0,0,0
751,74.434598,11.05308004,3.253509729,0.08181089,0.128884634,0.333014398,1.481046689,0,0,0,0.017549447,-43.65265442,0,488.6216258,72.55730645,21.35747698,0,0,0,0,0,0,0,-282.1408538,0,0,187.549,314.5,0,0,0,0,0,0,0,0,0,0,0,0
752,84.70073025,13.32317985,4.940861651,0.092542969,0.147293864,0.325808965,1.864597734,0,0,0,0.024506918,-52.14314592,0,556.8869205,87.59670166,32.48497647,0,0,0,0,0,0,0,-337.1055251,0,0,109.409,273.15,0,0,0,0,0,0,0,0,0,0,0,0
753,86.27595274,13.55070308,4.738066597,0.112881235,0.187848265,0.411794029,1.85299722,0,0,0,0.022843882,-53.73219353,0,557.5509939,87.57026417,30.61935171,0,0,0,0,0,0,0,-341.5651515,0,0,79.375,273.15,0,0,0,0,0,0,0,0,0,0,0,0
754,71.27571663,10.32755479,2.773570943,0.070358032,0.107645318,0.304775799,1.338684532,0,0,0,0.015566188,-41.33884342,0,469.7386523,68.0631763,18.27906528,0,0,0,0,0,0,0,-268.4484758,0,0,235.825,315.25,0,0,0,0,0,0,0,0,0,0,0,0
755,70.97028897,10.30481747,2.850909224,0.066783279,0.100240035,0.287947004,1.349332417,0,0,0,0.016059711,-41.00613701,0,470.1229838,68.26140354,18.88505698,0,0,0,0,0,0,0,-267.6097514,0,0,238.99,315.45,0,0,0,0,0,0,0,0,0,0,0,0
756,72.16551469,10.49755142,2.879537207,0.071419159,0.109766405,0.30615393,1.359013796,0,0,0,0.015966824,-42.18824587,0,475.495113,69.16786251,18.97313247,0,0,0,0,0,0,0,-273.8969071,0,0,203.49,315.45,0,0,0,0,0,0,0,0,0,0,0,0
757,71.26803939,10.3176433,2.76633527,0.070323416,0.107664817,0.304908736,1.334366835,0,0,0,0.01552531,-41.40264129,0,470.1009141,68.05762569,18.24740445,0,0,0,0,0,0,0,-269.1106656,0,0,275.13,315.2,0,0,0,0,0,0,0,0,0,0,0,0
758,73.09481498,10.72412206,3.012016359,0.075181015,0.116877791,0.316623507,1.40725909,0,0,0,0.016510175,-42.71363322,0,479.8154986,70.39623776,19.77174621,0,0,0,0,0,0,0,-276.1882595,0,0,218.97,314.95,0,0,0,0,0,0,0,0,0,0,0,0
759,83.7939711,13.14129983,4.991280045,0.080439491,0.123197574,0.276592764,1.842465938,0,0,0,0.025087579,-51.58604359,0,557.3536527,87.40905061,33.1993833,0,0,0,0,0,0,0,-337.4055016,0,0,135.99,315.25,0,0,0,0,0,0,0,0,0,0,0,0
760,85.17401812,13.37443909,4.912323131,0.093605603,0.149015696,0.330774513,1.849968406,0,0,0,0.024189768,-52.78170457,0,558.6783332,87.7263924,32.22119326,0,0,0,0,0,0,0,-340.5008965,0,0,111.66,315.4,0,0,0,0,0,0,0,0,0,0,0,0
761,74.1482694,10.95853548,3.229024733,0.074059226,0.11448228,0.306032966,1.448144357,0,0,0,0.017487158,-43.65751582,0,488.4548981,72.18982149,21.27133863,0,0,0,0,0,0,0,-283.2426056,0,0,243.15,315.45,0,0,0,0,0,0,0,0,0,0,0,0
762,72.24175253,10.52845776,2.922841543,0.073819901,0.113847311,0.312453667,1.372175957,0,0,0,0.016176189,-42.25932059,0,476.89301,69.5020225,19.29469666,0,0,0,0,0,0,0,-274.8426221,0,0,202.56,315.65,0,0,0,0,0,0,0,0,0,0,0,0
763,73.02053543,10.71323152,3.064095763,0.07304187,0.112469105,0.306125613,1.409244817,0,0,0,0.016819261,-42.78851915,0,481.9761722,70.71329032,20.2247373,0,0,0,0,0,0,0,-278.1936142,0,0,168.03,316.1,0,0,0,0,0,0,0,0,0,0,0,0
764,73.69386052,10.87299948,3.153375411,0.07781991,0.121346382,0.321005977,1.44178899,0,0,0,0.017150298,-43.21985116,0,485.10011,71.57303478,20.75753324,0,0,0,0,0,0,0,-280.1833756,0,0,227.98,316.2,0,0,0,0,0,0,0,0,0,0,0,0
765,72.6961841,10.56572751,2.77828169,0.078532791,0.124100817,0.336836358,1.358890118,0,0,0,0.015318841,-42.67068256,0,475.9388287,69.17336911,18.18929218,0,0,0,0,0,0,0,-275.2871029,0,0,209.91,316.25,0,0,0,0,0,0,0,0,0,0,0,0
766,86.13860262,13.44432567,4.612720415,0.105783541,0.174937115,0.390965466,1.803739064,0,0,0,0.022225829,-53.93938555,0,556.1077919,86.79609412,29.77956092,0,0,0,0,0,0,0,-342.6695642,0,0,113.09,316.05,0,0,0,0,0,0,0,0,0,0,0,0
767,84.42643376,13.24584363,4.946868729,0.087214584,0.13667469,0.304835082,1.844672163,0,0,0,0.024615685,-52.14546169,0,557.793618,87.51343285,32.68326854,0,0,0,0,0,0,0,-338.8080438,0,0,149.06,315.5,0,0,0,0,0,0,0,0,0,0,0,0
768,74.48178349,11.03193211,3.298405564,0.074963436,0.116000066,0.306677931,1.464841686,0,0,0,0.017809538,-44.00190272,0,491.7412642,72.83467165,21.77662841,0,0,0,0,0,0,0,-286.0842973,0,0,199.13,314.95,0,0,0,0,0,0,0,0,0,0,0,0
769,70.9256436,10.21552122,2.62381478,0.070973937,0.10949477,0.312628518,1.30787606,0,0,0,0.014826734,-41.12934296,0,465.9352789,67.1093202,17.236754,0,0,0,0,0,0,0,-266.295035,0,0,182.066,315.45,0,0,0,0,0,0,0,0,0,0,0,0
770,75.09997631,11.06713062,3.140561824,0.079082724,0.125323826,0.330199632,1.431463878,0,0,0,0.016794855,-44.74610736,0,491.0766068,72.36765202,20.53604435,0,0,0,0,0,0,0,-288.2619172,0,0,193.609,315,0,0,0,0,0,0,0,0,0,0,0,0
771,77.82217366,11.56085741,3.38683772,0.084346995,0.135948283,0.345038879,1.477328342,0,0,0,0.017535498,-47.46545428,0,507.2245537,75.3506419,22.07452157,0,0,0,0,0,0,0,-304.8166985,0,0,230.355,315,0,0,0,0,0,0,0,0,0,0,0,0
772,75.44254234,11.03916684,3.000067583,0.080360387,0.12854487,0.340676105,1.391728501,0,0,0,0.015986264,-45.41741913,0,491.093999,71.85956916,19.52897053,0,0,0,0,0,0,0,-291.3962792,0,0,256.992,315,0,0,0,0,0,0,0,0,0,0,0,0
773,86.8247796,13.25746009,4.083747955,0.108381471,0.184849975,0.425720273,1.646880352,0,0,0,0.01922004,-55.9342902,0,553.5613271,84.52445528,26.03640283,0,0,0,0,0,0,0,-351.4069296,0,0,109.147,315.05,0,0,0,0,0,0,0,0,0,0,0,0
774,85.6912097,13.14099058,4.296464562,0.097977175,0.162900227,0.37656008,1.677579805,0,0,0,0.020600442,-54.65280708,0,553.2259603,84.83877354,27.73815123,0,0,0,0,0,0,0,-347.5407183,0,0,137.916,315.05,0,0,0,0,0,0,0,0,0,0,0,0
775,75.35432619,10.97020389,2.906594575,0.079823622,0.128511625,0.342782417,1.365471879,0,0,0,0.015522736,-45.6157415,0,491.3303852,71.52866699,18.95177496,0,0,0,0,0,0,0,-293.2202587,0,0,200.18,315.35,0,0,0,0,0,0,0,0,0,0,0,0
776,76.38843265,11.28732917,3.310235003,0.079330939,0.12606857,0.326760179,1.44823903,0,0,0,0.017426874,-46.32576915,0,502.4475905,74.24280285,21.77318664,0,0,0,0,0,0,0,-300.2292592,0,0,236.3,315.7,0,0,0,0,0,0,0,0,0,0,0,0
777,73.84695852,10.66227767,2.707349935,0.082592284,0.133206857,0.356334787,1.325442069,0,0,0,0.014723952,-44.33840333,0,482.0207008,69.59580542,17.67166501,0,0,0,0,0,0,0,-285.3443516,0,0,222.32,315.7,0,0,0,0,0,0,0,0,0,0,0,0
